City,Country,Latitude,Longitude,Distance
Albstadt,Germany,48.2119,9.0239,0
Inabe,Japan,35.1158,136.5614,0
Cuautepec de Hinojosa,Mexico,20.15,-98.4333,0
Wake Forest,United States,35.9629,-78.5141,0
Saint-Germain-en-Laye,France,48.8989,2.0938,0
Bruhl,Germany,50.8333,6.9,0
El Dorado Hills,United States,38.675,-121.049,0
Beaufort West,South Africa,-32.35,22.5833,0
Biella,Italy,45.5664,8.0533,0
Rada`,Yemen,14.4295,44.8341,0
Aliwal North,South Africa,-30.7,26.7,0
Chateauroux,France,46.8103,1.6911,0
Wallsend,United Kingdom,54.991,-1.534,0
Olbia,Italy,40.9143,9.5151,0
Hagi,Japan,34.4078,131.3989,0
Cerquilho Velho,Brazil,-23.165,-47.7436,0
Kamen'-na-Obi,Russia,53.7919,81.3486,0
Tupelo,United States,34.2692,-88.7318,0
Haugesund,Norway,59.4164,5.27,0
Carnot,Central African Republic,4.9333,15.8667,0
Birak,Libya,27.5333,14.2834,0
Pinamar,Argentina,-37.1,-56.85,0
Georgina,Canada,44.3,-79.4333,0
Imbituba,Brazil,-28.2296,-48.66,0
Masuda,Japan,34.675,131.8428,0
Coatbridge,United Kingdom,55.8625,-4.0266,0
West Seneca,United States,42.8374,-78.7509,0
Svitlovods'k,Ukraine,49.0833,33.25,0
Victoriaville,Canada,46.05,-71.9667,0
Ruzayevka,Russia,54.0667,44.95,0
Actopan,Mexico,19.5036,-96.6192,0
South Brunswick,United States,40.384,-74.5256,0
Attleboro,United States,41.9311,-71.295,0
Tank,Pakistan,32.2167,70.3833,0
Pine Bluff,United States,34.2116,-92.0178,0
Evesham,United States,39.8605,-74.8947,0
Dimitrovgrad,Bulgaria,42.0611,25.5933,0
Marion,United States,40.5933,-83.1237,0
`Afula,Israel,32.6078,35.2897,0
Winneba,Ghana,5.35,-0.6333,0
Middletown Township,United States,40.179,-74.9059,0
Zhovti Vody,Ukraine,48.35,33.5167,0
Sete,France,43.4053,3.6975,0
Bruchsal,Germany,49.1333,8.6,0
Grantham,United Kingdom,52.918,-0.638,0
Buenos Aires,Costa Rica,9.1497,-83.3334,0
Himi,Japan,36.85,136.9833,0
Kimry,Russia,56.8667,37.35,0
Shahhat,Libya,32.8281,21.8622,0
Shchuchinsk,Kazakhstan,52.9333,70.2,0
Parma,Russia,65.923,57.403,0
Sidcup,United Kingdom,51.4263,0.1024,0
Yatagan,Turkey,37.3425,28.1393,0
Kaufbeuren,Germany,47.88,10.6225,0
Pederneiras,Brazil,-22.3517,-48.775,0
Rasskazovo,Russia,52.6667,41.8833,0
Nadym,Russia,65.5333,72.5167,0
Drama,Greece,41.1514,24.1392,0
Vallenar,Chile,-28.57,-70.76,0
Dunakeszi,Hungary,47.6297,19.1381,0
Pemangkat,Indonesia,1.1727,108.9808,0
Volkhov,Russia,59.9167,32.35,0
Mount Pleasant,United States,41.112,-73.8122,0
Lufkin,United States,31.3217,-94.7277,0
Darcheh,Iran,32.6153,51.5556,0
Middleton,United Kingdom,53.555,-2.187,0
Falkensee,Germany,52.5583,13.0917,0
Paraguacu Paulista,Brazil,-22.4197,-50.5797,0
Bexhill,United Kingdom,50.8424,0.4676,0
Shinshiro,Japan,34.9,137.5,0
Chusovoy,Russia,58.2833,57.8167,0
Oranienburg,Germany,52.7544,13.2369,0
Jisr ash Shughur,Syria,35.8,36.3167,0
Wallingford,United States,41.4587,-72.8039,0
Manitowoc,United States,44.0991,-87.6811,0
Prostejov,Czechia,49.4722,17.1106,0
Nidadavole,India,16.92,81.67,0
Sandefjord,Norway,59.1312,10.2166,0
Taketoyo,Japan,34.8514,136.915,0
Bridgewater,United States,40.5934,-74.6076,0
Selma,United States,36.5715,-119.6143,0
Strongsville,United States,41.3128,-81.8313,0
Louveira,Brazil,-23.0864,-46.9506,0
Seferhisar,Turkey,38.1975,26.8388,0
Garca,Brazil,-22.2153,-49.6511,0
Vernon,Canada,50.267,-119.272,0
Kaarst,Germany,51.2278,6.6273,0
Tiberias,Israel,32.7897,35.5247,0
Abovyan,Armenia,40.2739,44.6256,0
Danville,United States,37.8121,-121.9698,0
Makinohara,Japan,34.74,138.2247,0
Petatlan,Mexico,17.5383,-101.2739,0
Bietigheim-Bissingen,Germany,48.9667,9.1333,0
Otofuke,Japan,42.9942,143.1981,0
Quincy,United States,39.9335,-91.3799,0
Memmingen,Germany,47.9878,10.1811,0
Enfield,United States,41.9839,-72.5548,0
Lancaster,United States,39.7249,-82.6049,0
Riverton,United States,40.5177,-111.9635,0
The Colony,United States,33.0925,-96.8977,0
Lake Ridge,United States,38.6843,-77.3059,0
Neustadt am Rubenberge,Germany,52.5055,9.4636,0
Urbandale,United States,41.639,-93.7813,0
Lehrte,Germany,52.3725,9.9769,0
Volksrust,South Africa,-27.3667,29.8833,0
Plainfield,United States,41.6206,-88.2252,0
Lombard,United States,41.8742,-88.0157,0
Prescott,United States,34.585,-112.4475,0
Dikili,Turkey,39.071,26.8902,0
Korogwe,Tanzania,-5.1558,38.4503,0
Krasnodon,Ukraine,48.3,39.7333,0
Webster,United States,43.2294,-77.4454,0
Eureka,United States,40.7942,-124.1568,0
Addanki,India,15.811,79.9738,0
Catacamas,Honduras,14.8,-85.9,0
Kuybyshev,Russia,55.4503,78.3075,0
Sayreville,United States,40.4656,-74.3237,0
Saint-Eustache,Canada,45.57,-73.9,0
Altamonte Springs,United States,28.6615,-81.3953,0
Yartsevo,Russia,55.0667,32.6833,0
Del Rio,United States,29.3708,-100.88,0
Kobayashi,Japan,31.9967,130.9728,0
Voluntari,Romania,44.4925,26.1914,0
Kastel Stari,Croatia,43.5483,16.3383,0
Shimabara,Japan,32.7756,130.3381,0
Pantanal,Dominican Republic,18.5103,-68.3694,0
Ogimachi,Japan,33.2506,130.2017,0
Comendador,Dominican Republic,18.876,-71.707,0
Kamen,Germany,51.5917,7.6653,0
Natanz,Iran,33.5,51.9,0
Pinhal,Brazil,-22.1908,-46.7408,0
Zongolica,Mexico,18.6642,-97.0011,0
Bountiful,United States,40.8722,-111.8647,0
Desert Hot Springs,United States,33.9551,-116.543,0
Nabire,Indonesia,-3.3515,135.5134,0
Peachtree Corners,United States,33.967,-84.2319,0
Haltom City,United States,32.8176,-97.2707,0
Castro,Brazil,-24.7893,-50.0123,0
Baniyas,Syria,35.1822,35.9403,0
Batouri,Cameroon,4.4333,14.3667,0
Monroe,United States,40.3191,-74.4286,0
Ad Dir`iyah,Saudi Arabia,24.7333,46.5756,0
Southington,United States,41.605,-72.8802,0
Worksop,United Kingdom,53.3042,-1.1244,0
Ormond Beach,United States,29.296,-81.1003,0
Sambava,Madagascar,-14.2662,50.1666,0
Takab,Iran,36.4008,47.1131,0
Erkelenz,Germany,51.08,6.3156,0
Salto de Pirapora,Brazil,-23.6489,-47.5728,0
Basoko,Congo (Kinshasa),1.2333,23.6,0
Cutler Bay,United States,25.5765,-80.3356,0
Of,Turkey,40.945,40.2644,0
Macenta,Guinea,8.5504,-9.48,0
Chefchaouene,Morocco,35.1714,-5.2697,0
Adrian,United States,41.8994,-84.0446,0
Nuevo Mexico,Mexico,20.75,-103.433,0
Lota,Chile,-37.0944,-73.1563,0
Angouleme,France,45.65,0.16,0
Otwock,Poland,52.1167,21.2667,0
Goose Creek,United States,32.9925,-80.0054,0
Et Taiyiba,Israel,32.2667,35,0
Moorhead,United States,46.8673,-96.7461,0
Westfield,United States,40.0333,-86.1532,0
Santa Cruz,Portugal,32.675,-16.8309,0
Cesme,Turkey,38.32,26.3053,0
Ponte de Lima,Portugal,41.7667,-8.5833,0
Musina,South Africa,-22.3381,30.0417,0
Birsk,Russia,55.4167,55.5333,0
Prerov,Czechia,49.4556,17.4511,0
Quinte West,Canada,44.1833,-77.5667,0
Wismar,Germany,53.8925,11.465,0
Presidente Epitacio,Brazil,-21.7633,-52.1156,0
Bahia Honda,Cuba,22.9064,-83.1639,0
Istres,France,43.5151,4.9895,0
Tamworth,Australia,-31.0833,150.9167,0
Pedro Celestino Negrete,Mexico,24.726,-102.984,0
Zharkent,Kazakhstan,44.1667,80.0067,0
Futtsu,Japan,35.3042,139.8569,0
Canoinhas,Brazil,-26.1772,-50.39,0
Sawakin,Sudan,19.1,37.3333,0
Manchester,United States,39.9651,-74.3738,0
Henrietta,United States,43.0555,-77.6413,0
Esperanza,Argentina,-31.4167,-60.9333,0
Kemer,Turkey,36.6,30.55,0
Rantepao,Indonesia,-2.969,119.9,0
Brea,United States,33.9254,-117.8656,0
Klamath Falls,United States,42.2191,-121.7754,0
Al Wajh,Saudi Arabia,26.2324,36.4636,0
King's Lynn,United Kingdom,52.7543,0.3976,0
Siegburg,Germany,50.8014,7.2044,0
San Lorenzo,Honduras,13.3667,-87.2667,0
Ambatondrazaka,Madagascar,-17.8329,48.4167,0
Veroia,Greece,40.5203,22.2019,0
Nadi,Fiji,-17.8,177.4167,0
Bourg-en-Bresse,France,46.2056,5.2289,0
Kolchugino,Russia,56.2992,39.3831,0
Jesus Maria,Mexico,21.9667,-102.35,0
Lubao,Congo (Kinshasa),-5.3896,25.75,0
Singhanakhon,Thailand,7.2389,100.5506,0
Bihac,Bosnia And Herzegovina,44.8167,15.8667,0
Obita,Japan,32.8253,129.875,0
Billerica,United States,42.5587,-71.2673,0
Yendi,Ghana,9.4337,-0.0167,0
Gualeguay,Argentina,-33.15,-59.3167,0
Egg Harbor,United States,39.3787,-74.6102,0
Nettetal,Germany,51.3167,6.2833,0
Osinniki,Russia,53.6167,87.3333,0
Lancaster,United States,42.9099,-78.6378,0
Sieradz,Poland,51.6,18.75,0
Yuzawa,Japan,39.1644,140.4958,0
Gifhorn,Germany,52.4886,10.5464,0
Centralia,United States,46.7226,-122.9696,0
Gallatin,United States,36.3782,-86.4696,0
Atenco,Mexico,19.5167,-98.9167,0
Zvolen,Slovakia,48.5831,19.1331,0
Samborondon,Ecuador,-1.9611,-79.7256,0
Dreieich,Germany,50.0189,8.6961,0
Stevens Point,United States,44.5241,-89.5508,0
Nurmijarvi,Finland,60.4667,24.8083,0
Orlandia,Brazil,-20.7203,-47.8867,0
Borken,Germany,51.8439,6.8583,0
Brentwood,United States,35.9918,-86.7758,0
Amberg,Germany,49.4444,11.8483,0
Eisenach,Germany,50.9747,10.3244,0
Nakano,Japan,36.7419,138.3694,0
Temsia,Morocco,30.3633,-9.4144,0
Burke,United States,38.7773,-77.2633,0
Fianga,Chad,9.9153,15.1375,0
Hwange,Zimbabwe,-18.3647,26.5,0
Sansanne-Mango,Togo,10.3556,0.4756,0
Leigh,United Kingdom,53.4975,-2.515,0
Macerata,Italy,43.3003,13.4533,0
Vawkavysk,Belarus,53.1667,24.4667,0
Mariel,Cuba,22.9936,-82.7539,0
Laatzen,Germany,52.3077,9.8133,0
Qiryat Yam,Israel,32.8331,35.0664,0
Edmonds,United States,47.8115,-122.3533,0
Charlottetown,Canada,46.2403,-63.1347,0
Mikolow,Poland,50.171,18.9041,0
Apache Junction,United States,33.3985,-111.5351,0
Fairfield,United States,39.3301,-84.5409,0
Bury Saint Edmunds,United Kingdom,52.2474,0.7183,0
Oakley,United States,37.9929,-121.6951,0
Hutchinson,United States,38.0671,-97.9081,0
Shebekino,Russia,50.4167,36.9,0
Mascouche,Canada,45.75,-73.6,0
Shimo-tsuma,Japan,36.1844,139.9675,0
Dayr Mawas,Egypt,27.6414,30.8494,0
West Vancouver,Canada,49.3667,-123.1667,0
Shepetivka,Ukraine,50.1833,27.0667,0
Shu,Kazakhstan,43.5953,73.7448,0
Cortlandt,United States,41.2553,-73.9019,0
Alerce,Chile,-41.3969,-72.9037,0
Greenwood,United States,34.1945,-82.1542,0
Tome,Chile,-36.6171,-72.9575,0
Salaberry-de-Valleyfield,Canada,45.25,-74.13,0
Balykchy,Kyrgyzstan,42.4667,76.1833,0
Heinsberg,Germany,51.0631,6.0964,0
Itapolis,Brazil,-21.5958,-48.8128,0
Richmond,United States,39.8318,-84.8905,0
Puyallup,United States,47.1794,-122.2902,0
Linden,United States,40.6251,-74.2381,0
Nanbei,Japan,35.3206,139.1,0
Kitaibaraki,Japan,36.8019,140.7511,0
Qazyan,Azerbaijan,39.2015,46.415,0
Rajgir,India,25.03,85.42,0
Rouyn-Noranda,Canada,48.2333,-79.0167,0
Koniz,Switzerland,46.925,7.4153,0
Homburg,Germany,49.3167,7.3333,0
Beitbridge,Zimbabwe,-22.2167,30,0
Ansbach,Germany,49.3,10.5833,0
Germering,Germany,48.1333,11.3667,0
Gay,Russia,51.4747,58.4543,0
Urbana,United States,40.1106,-88.1972,0
Aurich,Germany,53.4714,7.4836,0
Qapshaghay,Kazakhstan,43.8844,77.0687,0
Nordhausen,Germany,51.505,10.7911,0
Beverly,United States,42.5681,-70.8627,0
Safonovo,Russia,55.1,33.25,0
Clovis,United States,34.4376,-103.1923,0
Monchegorsk,Russia,67.9394,32.9156,0
Soran,Kazakhstan,49.7908,72.8374,0
Statesboro,United States,32.4376,-81.775,0
Hobbs,United States,32.7282,-103.16,0
Sarab,Iran,37.9408,47.5367,0
Su-ngai Kolok,Thailand,6.0297,101.9668,0
Korenovsk,Russia,45.4667,39.45,0
Qiryat Mozqin,Israel,32.8381,35.0794,0
McMinnville,United States,45.211,-123.1918,0
Castres,France,43.6,2.25,0
Ales,France,44.1281,4.0817,0
Schertz,United States,29.5649,-98.2537,0
Tequila,Mexico,20.8794,-103.8356,0
Moatize,Mozambique,-16.1167,33.75,0
Alta Floresta,Brazil,-9.9,-55.91,0
Greenock,United Kingdom,55.95,-4.765,0
Chapadinha,Brazil,-3.7417,-43.3603,0
Nurtingen,Germany,48.6267,9.3353,0
Spassk-Dal'niy,Russia,44.6,132.8167,0
Tulun,Russia,54.5667,100.5667,0
North Brunswick,United States,40.4505,-74.4798,0
Channelview,United States,29.7914,-95.1145,0
Rajaori,India,33.38,74.3,0
Wunstorf,Germany,52.4238,9.4359,0
Muban Phimon Rat,Thailand,13.9189,100.3922,0
Jardinopolis,Brazil,-21.0178,-47.7639,0
Bayt al Faqih,Yemen,14.5167,43.3167,0
San,Mali,13.3004,-4.9,0
Oviedo,United States,28.658,-81.1872,0
Odenton,United States,39.0661,-76.6939,0
Kwidzyn,Poland,53.7358,18.9308,0
Satka,Russia,55.05,59.05,0
Grove City,United States,39.8659,-83.0694,0
Schwabach,Germany,49.3292,11.0208,0
Mozdok,Russia,43.75,44.65,0
Timmins,Canada,48.4667,-81.3333,0
Konigswinter,Germany,50.6833,7.1833,0
Wentzville,United States,38.8152,-90.8667,0
Ita,Paraguay,-25.5096,-57.36,0
Myski,Russia,53.7,87.8167,0
La Quinta,United States,33.6536,-116.2785,0
Strezhevoy,Russia,60.7333,77.5833,0
Podilsk,Ukraine,47.7419,29.535,0
Freiberg,Germany,50.9119,13.3428,0
Sarande,Albania,39.8833,20.0167,0
Ust'-Kut,Russia,56.8,105.8333,0
North Fort Myers,United States,26.7243,-81.8491,0
Swinoujscie,Poland,53.9167,14.25,0
Yakacik,Turkey,36.75,36.2167,0
Ihnasya al Madinah,Egypt,29.0856,30.9344,0
Lokeren,Belgium,51.1,3.9833,0
Berkeley,United States,39.9156,-74.1923,0
Weslaco,United States,26.1648,-97.9898,0
Sorel-Tracy,Canada,46.0333,-73.1167,0
Karabulak,Russia,43.3,44.9,0
Naini Tal,India,29.3919,79.4542,0
Ayagoz,Kazakhstan,47.9645,80.4344,0
Zanesville,United States,39.9565,-82.0132,0
Newnan,United States,33.3766,-84.7761,0
Shakopee,United States,44.7744,-93.4764,0
Nowa Sol,Poland,51.8,15.7167,0
Brighton,United States,39.9716,-104.7964,0
Rancho Palos Verdes,United States,33.7554,-118.3637,0
Thionville,France,49.3589,6.1692,0
Kirchheim unter Teck,Germany,48.6483,9.4511,0
Penn Hills,United States,40.4762,-79.8255,0
Mount Laurel,United States,39.9484,-74.9047,0
Catonsville,United States,39.2646,-76.7424,0
Verkhnyaya Salda,Russia,58.05,60.55,0
Erzin,Turkey,36.9539,36.2022,0
New Tecumseth,Canada,44.0833,-79.75,0
Leinfelden-Echterdingen,Germany,48.6928,9.1428,0
Coppell,United States,32.9638,-96.9905,0
Sovetsk,Russia,55.0833,21.8833,0
Itoigawa,Japan,37.0333,137.85,0
Moline,United States,41.4821,-90.4921,0
El Tocuyo,Venezuela,9.7822,-69.7931,0
Aquidauana,Brazil,-20.4711,-55.7872,0
Chaves,Portugal,41.7399,-7.4707,0
Ozu,Japan,33.5064,132.5447,0
Antequera,Spain,37.0184,-4.5597,0
Delaware,United States,40.2866,-83.0747,0
Kovvur,India,17.0167,81.7333,0
Gap,France,44.5594,6.0786,0
Temryuk,Russia,45.2667,37.3833,0
Westfield,United States,42.1382,-72.7561,0
Jarvenpaa,Finland,60.4722,25.0889,0
Vyshneve,Ukraine,50.3833,30.3667,0
Bensheim,Germany,49.6811,8.6228,0
Hempfield,United States,40.2847,-79.5841,0
Boleslawiec,Poland,51.2667,15.5667,0
Shelton,United States,41.306,-73.1383,0
Baft,Iran,29.2331,56.6022,0
Westerville,United States,40.1241,-82.9209,0
Lemgo,Germany,52.0277,8.9043,0
Kasumigaura,Japan,36.1519,140.2372,0
Linton Hall,United States,38.7551,-77.575,0
Manassas,United States,38.7479,-77.4839,0
Eberswalde,Germany,52.8331,13.8331,0
Tonbridge,United Kingdom,51.1987,0.2764,0
Upper Hutt,New Zealand,-41.1333,175.05,0
Salinopolis,Brazil,-0.6136,-47.3561,0
Pirmasens,Germany,49.2,7.6,0
Kearny,United States,40.7528,-74.1202,0
Chambas,Cuba,22.1967,-78.9133,0
Ostfildern,Germany,48.7228,9.2631,0
Siguatepeque,Honduras,14.6167,-87.8333,0
Bagua Grande,Peru,-5.7572,-78.4453,0
South Valley,United States,35.0092,-106.6819,0
Pyt'-Yakh,Russia,60.75,72.7833,0
Novozybkov,Russia,52.5333,31.9333,0
Los Banos,United States,37.063,-120.8406,0
Richmond,United States,37.7306,-84.2926,0
Compiegne,France,49.4149,2.8231,0
Kabuga,Rwanda,-1.9765,30.2247,0
Chebarkul,Russia,54.9778,60.37,0
Romny,Ukraine,50.7428,33.4879,0
Spanish Fork,United States,40.1101,-111.6406,0
Woodstock,Canada,43.1306,-80.7467,0
Belleville,United States,38.5165,-89.99,0
Ilhavo,Portugal,40.6,-8.6667,0
Maplewood,United States,44.9842,-93.0247,0
Komono,Japan,35.02,136.5075,0
Gishi,Japan,26.1911,127.7286,0
Schwabisch Hall,Germany,49.1122,9.7375,0
Abadan,Turkmenistan,38.0517,58.21,0
Sasayama,Japan,35.0758,135.2192,0
Pereslavl'-Zalesskiy,Russia,56.7381,38.8562,0
Petrich,Bulgaria,41.3953,23.2069,0
Tomar,Portugal,39.6,-8.4167,0
Colomiers,France,43.6139,1.3367,0
Weissenfels,Germany,51.2,11.9667,0
Boucherville,Canada,45.6,-73.45,0
Yalutorovsk,Russia,56.65,66.3,0
Arys,Kazakhstan,42.4333,68.8,0
Freital,Germany,51.0167,13.65,0
Vahdat,Tajikistan,38.5531,69.0197,0
Channarayapatna,India,12.9,76.39,0
Pottsville,United States,40.6798,-76.2092,0
Buxtehude,Germany,53.4769,9.7011,0
Columbia,United States,35.6235,-87.0486,0
Bayindir,Turkey,38.2192,27.6481,0
Pechora,Russia,65.1442,57.2197,0
Bartlett,United States,41.9803,-88.2069,0
Bluefield,United States,37.2608,-81.2143,0
Fitchburg,United States,42.5912,-71.8156,0
Orange,Australia,-33.2833,149.1,0
Marion,United States,40.5496,-85.66,0
Huckelhoven,Germany,51.0608,6.2197,0
Huaura,Peru,-11.1,-77.6,0
Farnham,United Kingdom,51.215,-0.799,0
Uray,Russia,60.1333,64.7833,0
Maihar,India,24.27,80.75,0
Halberstadt,Germany,51.8958,11.0467,0
Cedar Falls,United States,42.5195,-92.4534,0
Aizawa,Japan,35.5289,139.3217,0
Yi'an,China,47.8804,125.3,0
Maintal,Germany,50.15,8.8333,0
Neumarkt,Germany,49.2833,11.4667,0
Binh Long,Vietnam,11.6504,106.6,0
Pyu,Burma,18.4779,96.4379,0
Buffalo Grove,United States,42.1673,-87.9616,0
Jamestown,United States,42.0975,-79.2366,0
Essex,United States,39.3024,-76.4457,0
Sagae,Japan,38.3811,140.2761,0
Huntsville,United States,30.705,-95.5544,0
Mableton,United States,33.8132,-84.5656,0
Hofheim,Germany,50.0876,8.4447,0
Anglet,France,43.485,-1.5183,0
Sao Manuel,Brazil,-22.7308,-48.5708,0
Clarksburg,United States,39.2863,-80.323,0
Zainsk,Russia,55.3,52.0167,0
Royal Palm Beach,United States,26.7038,-80.2241,0
Lohne,Germany,52.2,8.7,0
Jipijapa,Ecuador,-1.3486,-80.5786,0
Al Qa`idah,Yemen,13.7569,44.1392,0
Marion,United States,42.045,-91.5846,0
Oswiecim,Poland,50.0333,19.2333,0
Covington,United States,39.0334,-84.5166,0
Junnar,India,19.2,73.88,0
Schorndorf,Germany,48.8,9.5333,0
Kurobeshin,Japan,36.8667,137.45,0
Belaya Kalitva,Russia,48.1667,40.7833,0
Whanganui,New Zealand,-39.9333,175.05,0
Takikawa,Japan,43.5578,141.9106,0
Tiete,Brazil,-23.1019,-47.715,0
Friendswood,United States,29.5111,-95.1979,0
Arawa,Papua New Guinea,-6.228,155.566,0
Povazska Bystrica,Slovakia,49.1167,18.45,0
Indian Trail,United States,35.0698,-80.6457,0
Woburn,United States,42.4869,-71.1543,0
Camargo,Mexico,27.667,-105.167,0
Mtsensk,Russia,53.2833,36.5667,0
Tutayev,Russia,57.8833,39.5333,0
Tipton,United Kingdom,52.5259,-2.0751,0
Ban Bang Khu Lat,Thailand,13.9134,100.369,0
Oroqen Zizhiqi,China,50.5667,123.7167,0
Ad Dilam,Saudi Arabia,23.9934,47.1643,0
Marlboro,United States,40.3427,-74.2567,0
Hangu,Pakistan,33.5281,71.0572,0
Raub,Malaysia,3.7931,101.8569,0
Holyoke,United States,42.2125,-72.6411,0
Amursk,Russia,50.2167,136.9,0
Arecibo,Puerto Rico,18.4491,-66.7387,0
Baksan,Russia,43.6833,43.5333,0
Mibu,Japan,36.4272,139.8039,0
Plasencia,Spain,40.0275,-6.0908,0
Altagracia de Orituco,Venezuela,9.8504,-66.38,0
Draguignan,France,43.5403,6.4667,0
Isfara,Tajikistan,40.1167,70.6333,0
Inashiki,Japan,35.9567,140.3239,0
Otavalo,Ecuador,0.2333,-78.2667,0
Ettlingen,Germany,48.9333,8.4,0
Alashankou,China,45.1714,82.5731,0
Clinton,United States,38.7499,-76.9063,0
Jayrud,Syria,33.8072,36.7403,0
Hitachiomiya,Japan,36.5517,140.4119,0
Chrzanow,Poland,50.1333,19.4,0
Torrington,United States,41.8349,-73.1281,0
Cedar City,United States,37.6834,-113.0956,0
Coram,United States,40.8813,-73.0059,0
Halle,Belgium,50.7361,4.2372,0
Rauma,Finland,61.1167,21.5,0
Volklingen,Germany,49.25,6.8333,0
Yecapixtla,Mexico,18.8833,-98.865,0
Jaroslaw,Poland,50.0162,22.6778,0
Ecija,Spain,37.5411,-5.0792,0
Sakuragawa,Japan,36.3272,140.0906,0
Michalovce,Slovakia,48.7575,21.9183,0
Matias Romero,Mexico,16.8798,-95.0391,0
Manalapan,United States,40.28,-74.3436,0
Wurselen,Germany,50.8247,6.1275,0
Crystal Lake,United States,42.2333,-88.3351,0
Calexico,United States,32.6849,-115.4944,0
Lake Oswego,United States,45.413,-122.7003,0
Villamontes,Bolivia,-21.2647,-63.4586,0
Apsheronsk,Russia,44.4608,39.7406,0
Muskogee,United States,35.7431,-95.3568,0
Steyr,Austria,48.05,14.4167,0
Romeoville,United States,41.6318,-88.0996,0
Plant City,United States,28.014,-82.1201,0
Mettmann,Germany,51.25,6.9667,0
Amherst,United States,42.3645,-72.5069,0
Solan,India,30.92,77.12,0
Novodvinsk,Russia,64.4167,40.8167,0
Zacatelco,Mexico,19.2167,-98.2333,0
New Berlin,United States,42.9726,-88.1291,0
La Chaux-de-Fonds,Switzerland,47.0996,6.8296,0
The Acreage,United States,26.7741,-80.2779,0
Socorro,Brazil,-22.5908,-46.5289,0
Gujo,Japan,35.7486,136.9644,0
Roy,United States,41.1715,-112.0485,0
Villa del Carbon,Mexico,19.7272,-99.5417,0
Dupnitsa,Bulgaria,42.265,23.1178,0
Marlborough,United States,42.3494,-71.5468,0
Milton,United States,34.1353,-84.3138,0
Stendal,Germany,52.6,11.85,0
Novo Horizonte,Brazil,-21.4678,-49.2208,0
Trofa,Portugal,41.3374,-8.5596,0
Pokrov,Ukraine,47.6632,34.0811,0
Higashimatsushima,Japan,38.4264,141.2106,0
Andover,United Kingdom,51.208,-1.48,0
Borlange,Sweden,60.4833,15.4167,0
Issaquah,United States,47.544,-122.0471,0
Ahaus,Germany,52.0794,7.0134,0
Presidente Venceslau,Brazil,-21.8761,-51.8439,0
Nishiwaki,Japan,34.9933,134.9694,0
Sayansk,Russia,54.1167,102.1667,0
Szigetszentmiklos,Hungary,47.3453,19.0483,0
Hillsborough,United States,40.4985,-74.674,0
Eccles,United Kingdom,53.4824,-2.339,0
Apan,Mexico,19.7,-98.4333,0
Sun City,United States,33.6165,-112.2819,0
Palmas,Brazil,-26.4842,-51.9906,0
Ibara,Japan,34.5978,133.4639,0
Northampton Township,United States,40.2104,-75.0014,0
Bartlesville,United States,36.7357,-95.9453,0
Baghlan,Afghanistan,36.1328,68.7,0
Niederkassel,Germany,50.8167,7.0333,0
Volodymyr-Volyns'kyy,Ukraine,50.8481,24.3222,0
Ilmenau,Germany,50.6872,10.9142,0
Hatfield,United Kingdom,51.762,-0.228,0
Lancaster,United States,32.5922,-96.7737,0
Streamwood,United States,42.0209,-88.1778,0
Germantown,United States,35.0829,-89.7825,0
Great Yarmouth,United Kingdom,52.606,1.729,0
Neu Isenburg,Germany,50.0558,8.6971,0
Yelizovo,Russia,53.1833,158.3833,0
Langen,Germany,49.9893,8.6803,0
Carol Stream,United States,41.9182,-88.1308,0
Misawa,Japan,40.6833,141.3689,0
Guiglo,Côte D’Ivoire,6.5436,-7.4933,0
Asheboro,United States,35.7158,-79.8129,0
Kalispell,United States,48.2156,-114.3262,0
Cayambe,Ecuador,0.0439,-78.1561,0
Baikonur,Kazakhstan,45.63,63.314,0
Dwarka,India,22.2403,68.9686,0
Lynnwood,United States,47.8284,-122.3033,0
Mooresville,United States,35.5849,-80.8265,0
Kachkanar,Russia,58.7,59.4833,0
Al Malikiyah,Syria,37.1781,42.1403,0
Brookfield,United States,43.064,-88.1231,0
Groton,United States,41.3597,-72.0293,0
Nuevitas,Cuba,21.5403,-77.2644,0
Crestview,United States,30.748,-86.5784,0
Toumodi,Côte D’Ivoire,6.552,-5.019,0
Kurchatov,Russia,51.6667,35.65,0
Pirna,Germany,50.9622,13.9403,0
Rtishchevo,Russia,52.25,43.7833,0
Pala Oua,Chad,9.35,14.9667,0
Moses Lake,United States,47.128,-119.2761,0
Joue-les-Tours,France,47.3514,0.6625,0
Vasyl'kiv,Ukraine,50.1775,30.3217,0
Woodlawn,United States,39.3054,-76.7489,0
Tshela,Congo (Kinshasa),-4.9696,12.93,0
Dubno,Ukraine,50.3931,25.735,0
Galeana,Mexico,24.8333,-100.0667,0
New Castle,United States,40.9956,-80.3459,0
Olive Branch,United States,34.961,-89.8469,0
Winslow,United States,39.7027,-74.9029,0
Bitterfeld,Germany,51.6167,12.3167,0
Enterprise,United States,31.3276,-85.8459,0
Bautzen,Germany,51.1814,14.4239,0
Marinha Grande,Portugal,39.75,-8.9333,0
Melchor Ocampo,Mexico,19.7083,-99.1444,0
Umi,Japan,33.5678,130.5111,0
Skelmersdale,United Kingdom,53.55,-2.776,0
Furstenfeldbruck,Germany,48.1778,11.2556,0
Balcarce,Argentina,-37.8464,-58.2556,0
Mission,Canada,49.1337,-122.3112,0
