City,Country,Latitude,Longitude,Distance
Tupiza,Bolivia,-21.4423,-65.719,16159.430916809148
Lengir,Kazakhstan,42.1899,69.8799,1423.6401479255876
Kenmore,United States,47.7516,-122.2489,11087.889119355077
Siwah,Egypt,29.2,25.5167,4907.039147271692
Farmington,United States,44.6573,-93.1688,11578.06096574477
Kilwinning,United Kingdom,55.655,-4.703,6728.024741198287
Gusinoozersk,Russia,51.2833,106.5167,3341.52935265719
Kapfenberg,Austria,47.4394,15.2894,5477.497101465927
Gainsborough,United Kingdom,53.4016,-0.7732,6528.734416145761
Wichian Buri,Thailand,15.6565,101.1072,2976.5390514125625
Whyalla,Australia,-33.0333,137.5667,9530.842366000521
Furukawa,Japan,36.2383,137.1861,5540.527148751653
Gyegu,China,33.0166,96.7333,1891.4213370950922
Hastings,United States,44.7318,-92.8538,11565.99886850229
Oyonnax,France,46.2561,5.6556,6220.225955179797
Guanajay,Cuba,22.9306,-82.6881,13668.246317050032
Santa Ana Nextlalpan,Mexico,19.7167,-99.0667,14395.243693443583
Makinsk,Kazakhstan,52.6404,70.41,2498.284613950756
Quarai,Brazil,-30.3878,-56.4508,15577.890851593787
Yeadon,United Kingdom,53.869,-1.688,6578.302438883645
Murayama,Japan,38.4833,140.3833,5765.517760230557
Yako,Burkina Faso,12.954,-2.263,8250.056083650725
West Goshen,United States,39.9756,-75.5927,11661.42017793634
Orchards,United States,45.689,-122.5306,11301.278858246798
Vale de Cambra,Portugal,40.85,-8.4,7473.604127914846
Rockingham,United States,34.9386,-79.7608,12320.221662426238
Krasnouralsk,Russia,58.35,60.05,3332.506310137545
Krasnoarmeysk,Russia,51.0167,45.7,3417.763449658111
Greenfield,United States,39.7936,-85.7737,11977.24417537027
Auburn,United States,41.3666,-85.0559,11792.422031727952
Zvenigorod,Russia,55.7333,36.85,4179.032763107774
Wright,United States,30.4445,-86.6419,12999.332998839018
Willoughby,United States,41.646,-81.4084,11670.575885637172
Watertown,United States,43.1893,-88.7285,11671.643601737147
Wadenswil,Switzerland,47.2303,8.6722,5975.8893706799345
Fayid,Egypt,30.3261,32.2986,4241.506397045126
Sidi Ifni,Morocco,29.3833,-10.1667,8139.395555456509
Manghit,Uzbekistan,42.1236,60.0583,1964.3941926125824
Mustang,United States,35.3917,-97.7246,12647.320719539208
Mount Pearl Park,Canada,47.5189,-52.8058,9973.223054250895
Montgomery,United States,40.426,-74.6791,11583.542154391662
Znam'yanka,Ukraine,48.7136,32.6733,4202.520438474472
Haywards Heath,United Kingdom,51.0048,-0.0979,6534.4868840893305
Wertheim,Germany,49.75,9.5167,5881.097638762017
Uberlingen,Germany,47.7667,9.1583,5931.783684751451
Valasske Mezirici,Czechia,49.4718,17.9712,5274.1880321345225
Neusass,Germany,48.4,10.8333,5800.238011000302
Frederickson,United States,47.0914,-122.3594,11155.831770452032
Leutkirch im Allgau,Germany,47.8256,10.0222,5866.933054792036
Patterson,United States,37.4758,-121.1535,12209.002444955095
Eckernforde,Germany,54.4742,9.8378,5826.089491549473
Espera Feliz,Brazil,-20.65,-41.9069,13851.323244825218
Yokoshiba,Japan,35.6656,140.5042,5845.857949791704
Isilkul,Russia,54.9089,71.2606,2731.2197133924915
Gallup,United States,35.5183,-108.7423,12631.624102360049
Radcliff,United States,37.8206,-85.9366,12192.316926073741
Westerstede,Germany,53.25,7.9167,5958.800739299037
Patacamaya,Bolivia,-17.2333,-67.9167,16158.50272672998
Crystal,United States,45.0377,-93.3599,11538.539830394498
Guryevsk,Russia,54.2833,85.9333,2723.1696122280014
Lengerich,Germany,52.175,7.8667,5971.597385280926
Belton,United States,31.0525,-97.479,13125.668101938616
Nazca,Peru,-14.8289,-74.9436,16646.261910511847
Allen,Argentina,-38.9772,-67.8272,16686.45660979515
Weilheim,Germany,47.8333,11.1333,5784.387978672017
Glauchau,Germany,50.8233,12.5444,5658.185981907317
Dickinson,United States,46.8917,-102.7924,11390.207967483831
Catamayo,Ecuador,-3.9833,-79.35,16139.567062528104
Naqadah,Egypt,25.9017,32.7242,4327.73734827282
Allison Park,United States,40.573,-79.9603,11741.457389919062
Tunuyan,Argentina,-33.5667,-69.0167,16801.165131898568
Karachayevsk,Russia,43.7667,41.9,3388.435863962139
Ensley,United States,30.5261,-87.2735,13006.856879607025
Takahata,Japan,38.0025,140.1911,5760.143222188402
Olivet,France,47.8639,1.9006,6464.090487331784
Selouane,Morocco,35.0708,-2.9392,7262.4207952367
Le Creusot,France,46.8014,4.4411,6300.094684207627
Laguna Beach,United States,33.5448,-117.7612,12710.956877856042
Goldasht,Iran,32.6267,51.4392,2411.1673191397886
Webster Groves,United States,38.5866,-90.3544,12200.755145835228
Acworth,United States,34.0566,-84.6715,12561.569661310023
Vega Baja,Puerto Rico,18.441,-66.3993,13288.820920722186
Cinco Saltos,Argentina,-38.8167,-68.0667,16708.69138183634
Griffin,United States,33.2418,-84.2747,12637.006702006462
Curchorem,India,15.25,74.1,1738.311081771764
Vreden,Germany,52.0331,6.8331,6043.360714058051
Botevgrad,Bulgaria,42.9083,23.7919,4833.362196124904
Saint-Genis-Laval,France,45.696,4.793,6297.606966537692
Onondaga,United States,42.9687,-76.2168,11378.151674956689
Morton Grove,United States,42.0423,-87.789,11778.186761388386
Velsk,Russia,61.0667,42.1,4222.5221356323955
Marina,United States,36.6812,-121.7895,12277.349109161023
Solon,United States,41.3864,-81.4401,11698.700734084045
Forbach,France,49.19,6.9,6076.118365103101
Rixensart,Belgium,50.7167,4.5333,6219.88490750357
Svetlyy,Russia,54.6833,20.1333,5164.998622939075
Hunters Creek,United States,28.3611,-81.4357,13059.462611896255
Petrila,Romania,45.4511,23.3981,4861.696429113859
Bad Kissingen,Germany,50.2,10.0667,5837.422301981128
Gjovik,Norway,60.8,10.7,5788.638285962657
Manosque,France,43.8342,5.7839,6263.472755127731
Kaltenkirchen,Germany,53.8397,9.9603,5820.432959575495
San Miguel de Papasquiaro,Mexico,24.8304,-105.34,13838.948525890763
New Brighton,United States,45.0658,-93.206,11533.620362376707
Iracemapolis,Brazil,-22.5808,-47.5189,14469.279447153147
Mandan,United States,46.829,-100.887,11394.302854070816
Kalachinsk,Russia,55.05,74.5833,2716.4475881450667
Buxton,United Kingdom,53.259,-1.911,6605.929059333356
Ladyzhyn,Ukraine,48.6667,29.2167,4451.165711653068
Donaueschingen,Germany,47.9531,8.5033,5977.568483843095
Corsicana,United States,32.0824,-96.4665,13001.794651939499
Staraya Kupavna,Russia,55.8,38.1833,4107.121251701794
Sal'a,Slovakia,48.15,17.8833,5281.034383082053
Elizabeth City,United States,36.2943,-76.2361,12057.769367029325
Pittsburg,United States,37.4129,-94.6984,12393.657891198589
Harriman,United States,35.9307,-84.5602,12359.441924929375
Greenfield,United States,42.614,-72.5985,11289.17943235359
Torre del Mar,Spain,36.75,-4.1,7292.3424303330485
Oytal,Kazakhstan,42.9153,73.2549,1398.2053175599503
Metzingen,Germany,48.5367,9.2858,5912.060822733373
Fairhope,United States,30.5217,-87.8815,13022.40853247906
Machesney Park,United States,42.3666,-89.0266,11766.23541097612
Winchester,United States,42.4518,-71.1463,11251.073840383417
Wettingen,Switzerland,47.4659,8.3267,5998.015653247454
Braidwood,United States,41.2696,-88.2235,11870.167796857899
Hurricane,United States,37.1487,-113.3517,12398.99978691251
Lysander,United States,43.18,-76.3745,11361.678935931212
Laupheim,Germany,48.2289,9.8797,5872.364923134235
Pogradec,Albania,40.9,20.65,5107.698332346991
Omagh,United Kingdom,54.59,-7.29,6915.527075447098
Lajas,Cuba,22.4164,-80.2906,13628.433600020508
Campoalegre,Colombia,2.69,-75.33,15277.750005538606
Dunaharaszti,Hungary,47.3553,19.0844,5192.365497304854
Honmachi,Japan,36.0608,136.5006,5484.416936450611
Nagold,Germany,48.5519,8.7256,5952.811962231737
Koprivnice,Czechia,49.5995,18.1448,5261.811056807577
Pudsey,United Kingdom,53.797,-1.663,6578.213378132672
East Patchogue,United States,40.7704,-72.9817,11486.933696397047
Baraki Barak,Afghanistan,33.9667,68.9667,827.5317714260467
Trussville,United States,33.6404,-86.5819,12655.692511547491
Karben,Germany,50.2322,8.7681,5929.10695093012
Waynesboro,United States,38.0674,-78.9014,11968.43375778888
Manicore,Brazil,-5.8122,-61.2975,14852.269365361308
Westerly,United States,41.3635,-71.7899,11383.014202333341
Stadthagen,Germany,52.3247,9.2069,5879.356900397748
Darton,United Kingdom,53.585,-1.5325,6574.268701924193
Burg,Germany,52.2725,11.855,5699.79376849863
Mako,Hungary,46.22,20.4789,5087.73130731914
Pushkar,India,26.5,74.55,516.5194741469319
Huautla,Mexico,21.0308,-98.285,14242.677879389557
Puente Nacional,Mexico,19.3333,-96.4833,14409.457197734993
Dawmat al Jandal,Saudi Arabia,29.8153,39.8664,3539.589949940288
Burlington,United States,40.0641,-74.8393,11625.764225903438
Buftea,Romania,44.57,25.95,4659.366316146619
Johnston,United States,41.6857,-93.7173,11911.424571363252
Corcoran,United States,36.0839,-119.561,12396.527849752389
Meadville,United States,41.6476,-80.1468,11634.943848058245
Wareham,United States,41.7662,-70.6999,11301.239096494162
Anthem,United States,33.856,-112.1168,12778.088836273555
Belabo,Cameroon,4.9333,13.3,7209.0520207239615
Lakeside,United States,32.856,-116.904,12803.981279133164
Happy Valley,United States,45.4362,-122.5077,11328.687492690704
Friesoythe,Germany,53.0206,7.8586,5964.543969998236
East Peoria,United States,40.6734,-89.5419,11959.334173128726
Santo Antonio de Posse,Brazil,-22.6058,-46.9189,14413.147548921283
Klatovy,Czechia,49.3956,13.2951,5612.3896124564835
Northdale,United States,28.1058,-82.5263,13123.506562659888
Hopewell,United States,37.2915,-77.2985,11994.261568145213
Fort Walton Beach,United States,30.4249,-86.6194,13000.838158184339
Radevormwald,Germany,51.2,7.35,6017.423325447483
Nixa,United States,37.0453,-93.296,12415.862503276767
Nadvirna,Ukraine,48.6333,24.5833,4788.6610076762345
Olanchito,Honduras,15.4833,-86.5833,14586.099586359309
Florsheim,Germany,50.0117,8.4281,5955.743960602947
Khadyzhensk,Russia,44.4239,39.5372,3588.7122481662973
Hythe,United Kingdom,50.869,-1.399,6626.807271939636
Clinton,United States,41.1395,-112.0656,11977.266861093041
Apolda,Germany,51.0247,11.5139,5729.248110892417
Munster,United States,41.5469,-87.504,11826.029140647386
Christiansburg,United States,37.1411,-80.4028,12112.219831047985
Roselle,United States,41.9807,-88.0861,11790.600786321726
Garden City,United States,40.7266,-73.6447,11515.865444187262
Hajnowka,Poland,52.7333,23.5667,4911.995621674266
Granite Bay,United States,38.7601,-121.1714,12071.541294744904
Gardelegen,Germany,52.5264,11.3925,5730.218242791504
Saint-Louis,France,47.59,7.57,6052.264423508305
Schwetzingen,Germany,49.3833,8.5667,5953.499931626494
Yabu,Japan,35.4047,134.7675,5346.214562420298
Barnegat,United States,39.7665,-74.2773,11635.344144940687
Warrensburg,United States,38.7627,-93.726,12232.967550136547
Hockenheim,Germany,49.3181,8.5472,5955.725292192455
Union City,United States,33.5941,-84.5629,12607.696501687446
Lebu,Chile,-37.6103,-73.6561,17208.47053543891
Mendeleyevsk,Russia,55.9,52.3167,3398.8536868207334
Bedford,United States,42.9407,-71.5302,11217.333598143849
Corinto,Nicaragua,12.4833,-87.1833,14922.499078304203
Ar Rutbah,Iraq,33.0333,40.2833,3448.177156288462
Vernon,United States,41.1973,-74.4859,11498.95421984897
Mashiko,Japan,36.4675,140.0931,5788.995892792306
Yahualica,Mexico,20.9531,-98.38,14252.183703801451
Heide,Germany,54.1961,9.0933,5875.451992158636
Demba,Congo (Kinshasa),-5.5096,22.26,7056.549855019751
Villeneuve-sur-Lot,France,44.4081,0.705,6642.8802884265
Alvarado,Mexico,18.7811,-95.7572,14459.853670844332
Colorado,Brazil,-22.8378,-51.9728,14904.702595604587
Dolton,United States,41.6284,-87.5979,11819.112752872727
Chaumont,France,48.1117,5.1389,6222.232834686853
Bacchus Marsh,Australia,-37.675,144.4389,10339.626477195634
Camana,Peru,-16.6233,-72.7092,16561.541503636232
Lyman,Ukraine,48.9861,37.8111,3846.4488150093334
Northfield,United States,44.455,-93.1698,11600.301798578283
Nikolskoye,Russia,59.7,30.7833,4686.446202179944
Highland,United States,41.5485,-87.4587,11824.945022912116
Musselburgh,United Kingdom,55.942,-3.054,6620.668372043957
Harim,Syria,36.2076,36.5192,3766.9021820714006
Sequim,United States,48.0746,-123.0944,11035.155782773298
Morris,United States,40.796,-74.4945,11539.671505856892
Djibo,Burkina Faso,14.099,-1.627,8128.960194664688
Spremberg,Germany,51.5717,14.3794,5528.250379013185
Prairie Village,United States,38.9874,-94.6361,12219.451105588201
Atuntaqui,Ecuador,0.3325,-78.2136,15677.758448797113
Kuna,United States,43.4869,-116.3986,11658.838120260705
Coralville,United States,41.699,-91.5967,11881.181709323128
Waltham Abbey,United Kingdom,51.6846,0.0004,6513.042905910384
Popesti-Leordeni,Romania,44.38,26.17,4641.385833735194
Guilford,United States,41.3345,-72.7004,11420.265188284013
Fort Mill,United States,35.0062,-80.9388,12351.471776168912
Bad Harzburg,Germany,51.8828,10.5617,5789.968022043024
Waldkirch,Germany,48.0939,7.9608,6015.453322382818
Ban Piang Luang,Thailand,19.6493,98.6352,2503.3770089651193
Eseka,Cameroon,3.6504,10.7666,7523.002041405501
Millau,France,44.0986,3.0783,6468.046713888116
Hudson,United States,41.2399,-81.4408,11714.100582125027
Fougeres,France,48.3525,-1.1986,6676.276499369159
Bristol,United States,41.6827,-71.2694,11331.540917193375
Chapa de Mota,Mexico,19.8144,-99.5269,14387.995306546653
Auch,France,43.6465,0.5855,6674.0848567395
Roanoke Rapids,United States,36.4452,-77.6491,12093.059748277266
Niskayuna,United States,42.803,-73.873,11315.862058425866
Hazebrouck,France,50.725,2.5392,6358.349402238199
Saint-Jean-de-Braye,France,47.9128,1.9719,6457.760894136478
Moguer,Spain,37.2747,-6.8386,7496.818688741379
Raymore,United States,38.8029,-94.4583,12237.673066349225
Fremont,United States,41.3536,-83.1148,11746.54280213987
Mukwonago,United States,42.8566,-88.3269,11700.361322248486
Laventille,Trinidad And Tobago,10.65,-61.4833,13621.913996307145
Bavly,Russia,54.4,53.25,3238.784079507233
Qarazhal,Kazakhstan,48.0253,70.7999,1997.0075539749234
Halluin,France,50.7836,3.1256,6316.587910641425
Kitzingen,Germany,49.7333,10.1667,5834.760720792089
Lebanon,United States,44.5317,-122.9071,11415.52713296197
Pickerington,United States,39.889,-82.7678,11892.360307169423
Lexington,United States,33.989,-81.2202,12466.497515768937
Eislingen,Germany,48.6933,9.7067,5879.371086878772
Unity,United States,40.2811,-79.4236,11755.657066477113
Fukuyoshi,Japan,33.6833,130.78,5027.2396335797375
Arvin,United States,35.1944,-118.8306,12509.065115096972
Southold,United States,41.0435,-72.4184,11438.600299751057
Chester,United States,37.3531,-77.4342,11992.6754542035
Stoneham,United States,42.4741,-71.0972,11247.006510857831
Budingen,Germany,50.2908,9.1125,5904.1083407956
Kommunar,Russia,59.6206,30.39,4703.526931164092
Palmital,Brazil,-22.7889,-50.2175,14735.160080050264
Leczna,Poland,51.3,22.8833,4938.325780274157
Swiedbodzin,Poland,52.25,15.5333,5449.499357109443
Lino Lakes,United States,45.1679,-93.083,11520.920221091745
Augusta,United States,44.3341,-69.7319,11012.61583622744
Milford,United States,38.9091,-75.4224,11763.351685757325
Cunha,Brazil,-23.0739,-44.96,14246.117436572626
Corinth,United States,33.1435,-97.0681,12890.473610767738
Naples,United States,26.1504,-81.7936,13301.595095437124
Maghull,United Kingdom,53.5174,-2.9449,6667.193055220292
Ust'-Katav,Russia,54.9333,58.1667,3077.1655857482865
Maple Heights,United States,41.4094,-81.5625,11699.639423848517
Vanersborg,Sweden,58.363,12.33,5679.45461761805
Cockeysville,United States,39.4793,-76.63,11747.805389180769
Semikarakorsk,Russia,47.5167,40.8,3585.716176172099
Laziska Gorne,Poland,50.15,18.8333,5213.822374610446
Peshtera,Bulgaria,42.0322,24.3022,4795.1439432520165
Eppingen,Germany,49.1333,8.9167,5931.38185425795
Raritan,United States,40.507,-74.8662,11582.04249186845
Gotse Delchev,Bulgaria,41.5728,23.7294,4845.103597260924
Brent,United States,30.4729,-87.2496,13011.958425571644
Hlohovec,Slovakia,48.4311,17.8031,5286.585883943445
Silver Firs,United States,47.8635,-122.1497,11078.073986577461
Povoa de Lanhoso,Portugal,41.5667,-8.2667,7434.1044883211225
Jalpan,Mexico,21.2167,-99.4725,14232.048121124746
Kozmodemyansk,Russia,56.3419,46.5636,3698.437865917251
Union Hill-Novelty Hill,United States,47.6788,-122.0284,11100.33949876989
Gardner,United States,38.8158,-94.93,12241.742651800656
Lyndhurst,United States,40.7964,-74.1099,11525.810383020229
Vilyuchinsk,Russia,52.9333,158.4,6793.05813837181
Kemi,Finland,65.7361,24.5639,5233.086890529022
Omutninsk,Russia,58.6667,52.1833,3628.67524726955
Armyans'k,Ukraine,46.1072,33.6933,4073.1741468369814
Rose Hill,United States,38.7872,-77.1085,11834.816860578603
Sonthofen,Germany,47.5142,10.2817,5851.647705961637
Kotovo,Russia,50.3167,44.8,3436.6537448277745
Puerto Suarez,Bolivia,-18.9633,-57.7978,15292.584290335064
Axapusco,Mexico,19.7194,-98.7972,14392.643998337831
Vereshchagino,Russia,58.0667,54.65,3484.8261401194018
Elsdorf,Germany,50.9333,6.5667,6075.1284843523645
Xanten,Germany,51.6622,6.4539,6073.636831393946
Seligenstadt,Germany,50.0441,8.9753,5916.491725219835
Kotli,Pakistan,33.5156,73.9019,421.7182899041568
Dumbarton,United Kingdom,55.95,-4.5667,6712.843809103556
Siloam Springs,United States,36.1844,-94.5318,12526.929114869672
Iisalmi,Finland,63.5611,27.1889,5026.461248324151
Opoczno,Poland,51.3833,20.2833,5119.018812790769
Reigate,United Kingdom,51.237,-0.206,6536.753037273385
Palafrugell,Spain,41.9174,3.1631,6520.841937905939
Pedernales,Ecuador,0.0719,-80.0508,15816.781112361032
Trinidad,Uruguay,-33.5333,-56.8833,15683.587053497135
Peters,United States,40.274,-80.0802,11776.153117416326
Wieliczka,Poland,49.9894,20.0661,5125.217385508838
Halle,Germany,52.0608,8.3597,5939.115970697234
Tornio,Finland,65.8486,24.1472,5255.345644915118
Osterode,Germany,51.7286,10.2522,5812.2008471027975
Gif-sur-Yvette,France,48.7018,2.1339,6428.311882780391
Piqua,United States,40.1505,-84.2441,11902.614728756029
Amherstburg,Canada,42.1,-83.0833,11666.712174214425
Chelmno,Poland,53.3492,18.4261,5261.059740675557
Hallein,Austria,47.6667,13.0833,5640.907780155699
Yoqne`am `Illit,Israel,32.6594,35.11,3932.8846109395977
Port Hueneme,United States,34.1617,-119.2036,12611.360337557273
Taylors,United States,34.9157,-82.3124,12403.303648542422
Keene,United States,42.9494,-72.2997,11244.913491999841
Gympie,Australia,-26.19,152.6655,10235.856438526502
East Hampton,United States,41.0117,-72.1277,11430.720692130915
Azambuja,Portugal,39.0667,-8.8667,7584.983721845413
Casablanca,Chile,-33.3167,-71.4167,17021.809909977615
Summit,United States,40.7154,-74.3647,11543.133019130062
Halewood,United Kingdom,53.3599,-2.84,6664.063135185322
Secaucus,United States,40.781,-74.0659,11525.765020915798
Potters Bar,United Kingdom,51.698,-0.183,6525.16329067836
Lisieux,France,49.15,0.23,6554.205663059249
Golden Valley,United States,44.9901,-93.3591,11543.763244567976
New Hartford,United States,43.0587,-75.2822,11338.25420292571
Kihei,United States,20.7653,-156.4454,11946.128766525699
Gros Islet,Saint Lucia,14.081,-60.953,13300.332987424945
Castelnau-le-Lez,France,43.6369,3.9019,6415.790945275783
Mount Vernon,United States,40.3854,-82.4734,11832.091398592778
Brockville,Canada,44.5833,-75.6833,11196.50247001416
Lower,United States,38.9819,-74.9088,11737.394960596497
Watertown,United States,41.616,-73.1177,11407.638125413047
San Martin de las Piramides,Mexico,19.7333,-98.8167,14391.275157770544
Montereau-faut-Yonne,France,48.3853,2.9508,6376.136293978931
Ban Patong,Thailand,7.8981,98.3047,3373.1346424320463
Geneva,United States,41.8832,-88.3242,11805.691809804266
Collingwood,Canada,44.5,-80.2167,11339.15318668722
Watertown,United States,44.9094,-97.1531,11588.922964267973
Quickborn,Germany,53.7333,9.8972,5825.017731651542
Dax,France,43.71,-1.05,6798.760449594494
Bloomington,United States,34.0601,-117.4013,12663.08194063217
Bloomingdale,United States,41.9497,-88.0895,11794.018918943806
Saint Austell,United Kingdom,50.3386,-4.7922,6873.412160876814
Coueron,France,47.2156,-1.7228,6745.356985642627
Darien,United States,41.0786,-73.4819,11474.675880592955
Beaune,France,47.025,4.8397,6265.682595332281
Miguelopolis,Brazil,-20.1794,-48.0319,14414.97032317879
Kurikka,Finland,62.6167,22.4,5218.448423748437
Shelbyville,United States,35.4987,-86.4516,12453.369630014877
Germersheim,Germany,49.2167,8.3667,5970.038380486783
Gokcebey,Turkey,41.3133,32.1497,4143.887914919158
Mobetsu,Japan,44.3564,143.3542,5891.726529640971
Shafter,United States,35.4794,-119.2013,12469.860241813263
Wallington,United Kingdom,51.3647,-0.1403,6529.476792751625
Stadtallendorf,Germany,50.8333,9.0167,5905.328657019263
Brownwood,United States,31.7127,-98.9767,13064.326119835774
Katy,United States,29.7904,-95.8353,13247.731827156029
Chernogolovka,Russia,56.0147,38.3897,4106.396988072816
Green Valley,United States,31.8436,-111.0174,13014.05493046567
Versmold,Germany,52.0436,8.15,5953.564274160667
Del City,United States,35.4483,-97.4408,12638.717563909238
Woodlesford,United Kingdom,53.7567,-1.453,6565.51083326529
Kobilo,Senegal,16.15,-13.5,9134.843850300864
Jindrichuv Hradec,Czechia,49.1441,15.003,5489.845166530829
Zerbst,Germany,51.9681,12.0844,5685.237375103068
Senak'i,Georgia,42.2689,42.0678,3339.31016148945
San Jacinto,Colombia,9.8311,-75.1219,14609.32814461312
Gryfino,Poland,53.2524,14.4883,5521.891467428078
Bad Rappenau,Germany,49.2389,9.1028,5916.647220144801
Wulfrath,Germany,51.2833,7.0333,6038.357087323135
Eastmont,United States,47.8968,-122.1817,11073.845177286896
Jacksonville,United States,39.7292,-90.2318,12074.189644768141
Yenice,Turkey,41.2,32.3333,4128.129423499598
Entroncamento,Portugal,39.4667,-8.4667,7536.219480133373
Kant,Kyrgyzstan,42.8833,74.85,1369.2367694724153
Furano,Japan,43.3419,142.3833,5832.650963213153
Le Ray,United States,44.0771,-75.7975,11251.678037828746
Aichach,Germany,48.45,11.1333,5777.669498620801
Kirkintilloch,United Kingdom,55.9357,-4.1547,6688.0509150591315
San Nicolas,Cuba,22.7819,-81.9069,13654.49803063798
Lincoln,United States,41.9171,-71.4505,11315.379822228433
Masterton,New Zealand,-40.9667,175.65,12865.240308443135
Les Pennes-Mirabeau,France,43.4106,5.3103,6310.827151617136
Smithfield,United States,41.9015,-71.5308,11319.981911062128
Darien,United States,41.7447,-87.9823,11814.115297215007
Hoogstraten,Belgium,51.4008,4.7611,6193.418911990838
Perrysburg,United States,41.5377,-83.6413,11740.270526340297
Coswig,Germany,51.1333,13.5833,5584.322657500156
Sondershausen,Germany,51.3667,10.8667,5772.161524320703
Scugog,Canada,44.09,-78.936,11346.018493226982
Ozoir-la-Ferriere,France,48.778,2.68,6387.382671252972
Lewistown,United States,40.5964,-77.573,11664.902589019337
Richmond,United Kingdom,51.456,-0.301,6538.410282771083
Gardanne,France,43.4553,5.476,6296.6842212164975
Camp Springs,United States,38.8052,-76.9198,11826.523832941439
Nang Rong,Thailand,14.6363,102.7746,3187.2584888416777
Eeklo,Belgium,51.1858,3.5639,6279.240696228991
Gujan-Mestras,France,44.6364,-1.0667,6771.71259416062
La Porte,United States,41.6077,-86.7136,11803.221648617073
Palm Valley,United States,30.2011,-81.3949,12866.844099777181
Geseke,Germany,51.6497,8.5167,5932.154694641063
Clarksville,United States,38.3221,-85.7673,12134.6217927661
New Castle,United States,39.919,-85.3697,11954.438637812253
Jamsa,Finland,61.8639,25.1903,5055.328470222189
Allauch,France,43.3369,5.4828,6299.019015259572
Murree,Pakistan,33.9042,73.3903,485.576915745728
Kingsville,Canada,42.1,-82.7167,11657.404377479785
Shisui,Japan,35.725,140.2694,5823.688048820393
Leek,United Kingdom,53.108,-2.0234,6616.628672256006
Kara-Suu,Kyrgyzstan,40.7,72.8833,1171.0381415743134
Baie-Comeau,Canada,49.2167,-68.15,10479.730198653604
Dean Funes,Argentina,-30.4333,-64.35,16320.810441502674
Mill Creek East,United States,47.836,-122.1877,11080.198569322507
Montville,United States,40.9135,-74.3594,11523.014438142187
Vecses,Hungary,47.4108,19.2722,5178.165884614489
Livadeia,Greece,38.4333,22.8667,4949.6029652858115
Biddeford,United States,43.4674,-70.4512,11124.801051370101
Wang Nam Yen,Thailand,13.5004,102.1806,3218.1381764908597
St. Andrews,United States,34.051,-81.1057,12456.368435089747
Santa Cruz Cabralia,Brazil,-16.28,-39.03,13370.375425513237
Juli,Peru,-16.2125,-69.4603,16243.068379524719
Ryazhsk,Russia,53.7167,40.0667,3895.961165636962
Sarreguemines,France,49.11,7.07,6065.06693348319
Villa Park,United States,41.8864,-87.9779,11798.710948760945
Holiday,United States,28.1864,-82.7429,13122.326078376582
Prudnik,Poland,50.3197,17.5792,5303.445442130724
Schramberg,Germany,48.2269,8.3842,5982.36039592324
Khotkovo,Russia,56.25,37.9833,4140.701422294587
Lutz,United States,28.1396,-82.4467,13117.295920978104
Palatka,Russia,60.1,150.9,6219.1488904908365
Antsohihy,Madagascar,-14.8661,47.9834,5932.030083735545
Tarko-Sale,Russia,64.9147,77.7728,3807.8428775966536
Traunreut,Germany,47.9667,12.5833,5675.3839885910065
Mukilteo,United States,47.9096,-122.3035,11069.888246007922
Cugir,Romania,45.8436,23.3636,4864.963003809074
Atoka,United States,35.4239,-89.7861,12534.178447675964
Prichard,United States,30.7735,-88.1301,13001.30286195732
Oros,Brazil,-6.2439,-38.9139,12821.132379029823
Waghausel,Germany,49.25,8.5169,5958.775868726286
Soltau,Germany,52.9833,9.8333,5832.923851269201
Hays,United States,38.8815,-99.3218,12270.934707633221
Somers,United States,41.3058,-73.725,11460.784383164999
Gross-Umstadt,Germany,49.8683,8.929,5921.756470327446
East Pennsboro,United States,40.2886,-76.9394,11675.609663315043
Valkeakoski,Finland,61.2667,24.0306,5093.309556531999
Birmingham,United States,42.5447,-83.2166,11622.931236521576
Paradise,Canada,47.5333,-52.8667,9975.048269774541
Pompeia,Brazil,-22.1089,-50.1719,14702.809368130642
Florida Ridge,United States,27.5805,-80.3848,13102.306310875596
Easley,United States,34.819,-82.5828,12421.52768279243
Bear,United States,39.6188,-75.6804,11700.667285255917
Kaltan,Russia,53.5167,87.2667,2674.3674419928707
Lyskovo,Russia,56.0128,45.0253,3753.2631748260183
Varadero,Cuba,23.1394,-81.2861,13593.838571602504
Ludlow,United States,42.1921,-72.4581,11325.988421420994
Marshall,United States,32.537,-94.3515,12925.991325556564
Asni,Morocco,31.25,-7.9792,7860.49212478616
Carei,Romania,47.69,22.47,4938.676687188519
Owosso,United States,42.9955,-84.176,11598.182279779023
DeBary,United States,28.8815,-81.324,13001.530941994948
Garforth,United Kingdom,53.792,-1.388,6560.5794855871645
Eustis,United States,28.856,-81.6781,13016.448793859628
Salmon Creek,United States,45.7099,-122.6632,11296.043293221443
South Euclid,United States,41.5239,-81.5245,11686.572939854692
Adet,Ethiopia,11.2667,37.4833,4589.149003448748
South Holland,United States,41.5977,-87.6022,11822.512562575379
Pushchino,Russia,54.8333,37.6167,4092.940309103744
Okahandja,Namibia,-21.9796,16.91,8670.690692936727
Bulach,Switzerland,47.5189,8.5422,5981.164771341106
Nerekhta,Russia,57.45,40.5833,4067.382733464559
Rancho San Diego,United States,32.7624,-116.9197,12813.786850191002
Ashland,United States,42.1905,-122.6992,11669.032157201522
